Report_ID,User_ID,Group_ID,Category,Item,Damage_Rate,Lat,Lng,Report_Date,Dept,Manager,Contact,Status
REP_00016,USER_5718,GRP_0125,휴게시설물,등받이있는벤치,3,35.963452,129.305627,2025-01-01,공원녹지과,최두식,010-7513-2014,처리진행중
REP_00017,USER_1730,GRP_0269,보호시설물,보호시설물볼라드,2,35.963076,129.322494,2025-01-01,시설관리과,정우성,010-6882-6189,처리진행중
REP_00018,USER_4249,GRP_0020,휴게시설물,등받이있는벤치,2,35.992528,129.341704,2025-01-01,공원녹지과,유상민,010-2498-6605,신고접수
REP_00019,USER_2233,GRP_0017,도시시설물,기타도시시설,3,35.986466,129.302256,2025-01-01,도로과,박지민,010-7264-3673,처리진행중
REP_00020,USER_1425,GRP_0299,휴게시설물,등받이없는벤치,1,36.040772,129.362909,2025-01-01,공원녹지과,유상민,010-6817-3536,처리완료
REP_00021,USER_9304,GRP_0124,운동시설물,그네,3,36.006889,129.32739,2025-01-02,시설관리과,정우성,010-3340-7254,처리완료
REP_00022,USER_2767,GRP_0073,운동시설물,그네,2,35.975195,129.31611,2025-01-02,시설관리과,정우성,010-5903-9374,처리완료
REP_00023,USER_1978,GRP_0048,운동시설물,그네,1,35.991564,129.326625,2025-01-02,시설관리과,한석원,010-1141-3473,처리완료
REP_00024,USER_1436,GRP_0181,휴게시설물,등받이없는벤치,2,35.981559,129.344756,2025-01-02,공원녹지과,최두식,010-4511-4687,처리진행중
REP_00025,USER_8387,GRP_0018,운동시설물,농구대,2,35.974524,129.319758,2025-01-02,시설관리과,정우성,010-8924-6194,신고접수
REP_00026,USER_3549,GRP_0128,운동시설물,축구골대,1,35.987734,129.356726,2025-01-02,시설관리과,정우성,010-2717-7354,신고접수
REP_00027,USER_7948,GRP_0102,운동시설물,그네,1,35.975762,129.282735,2025-01-02,시설관리과,정우성,010-9705-2925,신고접수
REP_00028,USER_2716,GRP_0034,통행시설물,맨홀,3,36.039024,129.344021,2025-01-02,도로과,한원석,010-4046-5001,처리진행중
REP_00029,USER_2055,GRP_0040,통행시설물,보도블록,3,36.024748,129.295145,2025-01-02,도로과,박지민,010-6087-7782,신고접수
REP_00030,USER_7730,GRP_0107,보호시설물,보호펜스,3,35.988124,129.286545,2025-01-02,시설관리과,한상철,010-2352-9598,신고접수
REP_00031,USER_9827,GRP_0291,통행시설물,맨홀,3,36.011777,129.342466,2025-01-02,도로과,한원석,010-4466-6222,신고접수
REP_00032,USER_6646,GRP_0195,보호시설물,보호시설물볼라드,2,35.999974,129.320187,2025-01-02,시설관리과,한상철,010-6352-5801,처리진행중
REP_00033,USER_4306,GRP_0134,운동시설물,농구대,3,35.960191,129.338581,2025-01-02,시설관리과,한석원,010-4592-6777,신고접수
REP_00034,USER_9915,GRP_0148,운동시설물,축구골대,1,35.96982,129.368711,2025-01-02,시설관리과,한상철,010-3632-3041,처리완료
REP_00035,USER_1636,GRP_0292,녹지시설물,가로수보호덮개,3,36.037856,129.3303,2025-01-02,공원녹지과,최두식,010-2784-2840,처리완료
REP_00036,USER_4447,GRP_0002,보호시설물,보호펜스,2,35.963505,129.292255,2025-01-02,시설관리과,한상철,010-4786-6370,신고접수
REP_00037,USER_9094,GRP_0162,도시시설물,기타도시시설,3,36.03805,129.332248,2025-01-02,도로과,이영후,010-6299-2795,처리완료
REP_00038,USER_1720,GRP_0097,통행시설물,트랜치,3,35.972328,129.309463,2025-01-02,도로과,한원석,010-2993-2251,신고접수
REP_00039,USER_6141,GRP_0178,통행시설물,점자블록,2,35.982441,129.361732,2025-01-02,도로과,한원석,010-4602-2617,처리완료
REP_00040,USER_8810,GRP_0257,운동시설물,축구골대,1,36.040655,129.318194,2025-01-02,시설관리과,정우성,010-3286-6273,처리완료
REP_00041,USER_3717,GRP_0182,도시시설물,기타도시시설,3,36.009302,129.29883,2025-01-02,도로과,이영후,010-4970-8854,처리진행중
REP_00042,USER_7343,GRP_0011,휴게시설물,등받이있는벤치,3,36.057324,129.280348,2025-01-02,공원녹지과,유상민,010-4068-5673,처리완료
REP_00043,USER_6970,GRP_0043,통행시설물,맨홀,2,36.056542,129.303018,2025-01-02,도로과,한원석,010-3521-1664,처리진행중
REP_00044,USER_5794,GRP_0178,통행시설물,점자블록,2,35.982371,129.361708,2025-01-02,도로과,박지민,010-4831-8323,처리완료
REP_00045,USER_2364,GRP_0022,통행시설물,맨홀,2,36.049247,129.349763,2025-01-02,도로과,한원석,010-1337-3952,처리완료
REP_00046,USER_7924,GRP_0291,통행시설물,맨홀,3,36.011835,129.342437,2025-01-02,도로과,박지민,010-1236-9710,처리완료
REP_00047,USER_6194,GRP_0207,보호시설물,보호시설물무단횡단방지시설,3,35.974818,129.27538,2025-01-02,시설관리과,정우성,010-9235-3825,신고접수
REP_00048,USER_4840,GRP_0264,운동시설물,축구골대,2,36.052119,129.33996,2025-01-02,시설관리과,한석원,010-2508-7160,처리완료
REP_00049,USER_1281,GRP_0047,통행시설물,맨홀,1,36.020522,129.297924,2025-01-02,도로과,박지민,010-6594-5777,신고접수
REP_00050,USER_5043,GRP_0004,통행시설물,트랜치,1,36.019891,129.299404,2025-01-03,도로과,박지민,010-7843-8697,처리진행중
REP_00051,USER_7790,GRP_0273,운동시설물,그네,3,35.969993,129.328507,2025-01-03,시설관리과,정우성,010-3821-4533,신고접수
REP_00052,USER_1494,GRP_0216,보호시설물,보호시설물볼라드,1,36.050006,129.347518,2025-01-03,시설관리과,한석원,010-9166-5947,처리완료
REP_00053,USER_4249,GRP_0251,휴게시설물,등받이없는벤치,3,35.997985,129.34264,2025-01-03,공원녹지과,유상민,010-6155-4407,신고접수
REP_00054,USER_5219,GRP_0114,보호시설물,보호시설물볼라드,2,36.034825,129.30689,2025-01-03,시설관리과,한상철,010-1663-5683,신고접수
REP_00055,USER_3766,GRP_0078,운동시설물,달리기,1,36.05044,129.365439,2025-01-03,시설관리과,한석원,010-2396-9442,처리완료
REP_00056,USER_6106,GRP_0154,운동시설물,달리기,2,36.004936,129.347966,2025-01-03,시설관리과,정우성,010-7513-2112,신고접수
REP_00057,USER_9399,GRP_0121,보호시설물,보호시설물볼라드,1,36.032351,129.276032,2025-01-03,시설관리과,한상철,010-8694-8442,처리완료
REP_00058,USER_9190,GRP_0061,운동시설물,달리기,1,35.973375,129.362709,2025-01-03,시설관리과,정우성,010-7748-2662,처리완료
REP_00059,USER_3066,GRP_0249,통행시설물,보차도경계석,2,36.001841,129.30136,2025-01-03,도로과,한원석,010-5301-9050,신고접수
REP_00060,USER_1892,GRP_0202,운동시설물,축구골대,2,35.993388,129.288068,2025-01-03,시설관리과,정우성,010-8315-2070,처리완료
REP_00061,USER_5027,GRP_0100,통행시설물,맨홀,2,35.984153,129.296935,2025-01-03,도로과,이영후,010-6148-8820,신고접수
REP_00062,USER_8034,GRP_0180,통행시설물,보차도경계석,3,35.980617,129.318615,2025-01-03,도로과,박지민,010-8073-2192,처리진행중
REP_00063,USER_9624,GRP_0228,통행시설물,맨홀,2,36.03054,129.328447,2025-01-03,도로과,한원석,010-1278-8477,처리진행중
REP_00064,USER_5455,GRP_0164,보호시설물,보호시설물무단횡단방지시설,2,36.058054,129.272632,2025-01-03,시설관리과,한상철,010-4149-3620,처리완료
REP_00065,USER_7816,GRP_0254,통행시설물,보차도경계석,2,36.026069,129.335008,2025-01-03,도로과,한원석,010-6937-2197,신고접수
REP_00066,USER_5844,GRP_0237,보호시설물,보호시설물볼라드,1,35.989165,129.286118,2025-01-03,시설관리과,정우성,010-9850-3005,신고접수
REP_00067,USER_5188,GRP_0240,통행시설물,보도블록,1,36.025522,129.364458,2025-01-03,도로과,이영후,010-6692-4492,처리진행중
REP_00068,USER_6175,GRP_0113,운동시설물,농구대,2,36.038058,129.36268,2025-01-03,시설관리과,한상철,010-5584-7487,처리진행중
REP_00069,USER_8246,GRP_0204,운동시설물,축구골대,3,35.994028,129.292343,2025-01-03,시설관리과,정우성,010-8718-2780,처리진행중
REP_00070,USER_7415,GRP_0150,휴게시설물,등받이있는벤치,2,36.04896,129.353211,2025-01-03,공원녹지과,유상민,010-6003-7853,처리완료
REP_00071,USER_2336,GRP_0277,통행시설물,점자블록,3,36.023327,129.35434,2025-01-03,도로과,박지민,010-7162-8239,처리완료
REP_00072,USER_8514,GRP_0118,운동시설물,그네,2,35.979161,129.32773,2025-01-03,시설관리과,한상철,010-5994-2343,처리완료
REP_00073,USER_6580,GRP_0127,보호시설물,보호시설물무단횡단방지시설,1,35.967508,129.305736,2025-01-03,시설관리과,한상철,010-4766-6891,처리진행중
REP_00074,USER_6993,GRP_0300,통행시설물,점자블록,2,36.045249,129.322773,2025-01-03,도로과,한원석,010-9605-5461,처리진행중
REP_00075,USER_7851,GRP_0161,운동시설물,축구골대,3,35.970549,129.317878,2025-01-03,시설관리과,한석원,010-1450-2030,신고접수
REP_00076,USER_5660,GRP_0190,통행시설물,보차도경계석,1,35.973802,129.347531,2025-01-04,도로과,한원석,010-4925-9934,처리완료
REP_00077,USER_3819,GRP_0205,운동시설물,미끄럼틀,3,36.059748,129.314407,2025-01-04,시설관리과,정우성,010-8185-6392,신고접수
REP_00078,USER_8939,GRP_0261,보호시설물,보호펜스,2,36.021738,129.317087,2025-01-04,시설관리과,한석원,010-6534-1379,처리완료
REP_00079,USER_5044,GRP_0228,통행시설물,맨홀,2,36.030531,129.328483,2025-01-04,도로과,한원석,010-1839-2243,처리완료
REP_00080,USER_2553,GRP_0078,운동시설물,달리기,1,36.050482,129.365481,2025-01-04,시설관리과,한상철,010-1461-7833,처리진행중
REP_00081,USER_7952,GRP_0063,통행시설물,점자블록,2,35.987486,129.347529,2025-01-04,도로과,이영후,010-4837-2310,신고접수
REP_00082,USER_8198,GRP_0051,통행시설물,맨홀,3,36.041875,129.304232,2025-01-04,도로과,한원석,010-5379-4989,신고접수
REP_00083,USER_2114,GRP_0201,통행시설물,보차도경계석,2,36.04173,129.368043,2025-01-04,도로과,한원석,010-8002-5213,처리완료
REP_00084,USER_2553,GRP_0088,통행시설물,점자블록,3,35.999673,129.291892,2025-01-04,도로과,박지민,010-4062-6490,신고접수
REP_00085,USER_5469,GRP_0213,운동시설물,달리기,2,35.983979,129.286118,2025-01-04,시설관리과,한상철,010-6544-3230,처리완료
REP_00086,USER_7844,GRP_0225,휴게시설물,등받이있는벤치,3,36.022609,129.320807,2025-01-04,공원녹지과,최두식,010-8952-3154,처리완료
REP_00087,USER_1325,GRP_0232,통행시설물,점자블록,1,36.04113,129.322925,2025-01-04,도로과,한원석,010-3469-8773,신고접수
REP_00088,USER_8692,GRP_0122,보호시설물,보호펜스,2,35.978145,129.282553,2025-01-04,시설관리과,한석원,010-6693-1936,처리진행중
REP_00089,USER_5968,GRP_0075,보호시설물,보호펜스,2,35.974831,129.304298,2025-01-04,시설관리과,정우성,010-5330-5440,신고접수
REP_00090,USER_3491,GRP_0035,운동시설물,축구골대,2,36.012632,129.292186,2025-01-04,시설관리과,한석원,010-3480-3399,처리진행중
REP_00091,USER_1179,GRP_0069,통행시설물,트랜치,2,36.059768,129.319417,2025-01-04,도로과,박지민,010-6039-2394,처리진행중
REP_00092,USER_2147,GRP_0028,운동시설물,미끄럼틀,2,36.020899,129.284833,2025-01-04,시설관리과,한상철,010-6833-7077,신고접수
REP_00093,USER_6694,GRP_0120,운동시설물,그네,2,35.97136,129.325444,2025-01-04,시설관리과,정우성,010-7654-8466,처리완료
REP_00094,USER_3613,GRP_0173,통행시설물,트랜치,1,36.056041,129.29183,2025-01-04,도로과,한원석,010-8176-7008,신고접수
REP_00095,USER_4363,GRP_0196,운동시설물,그네,3,35.971633,129.361052,2025-01-04,시설관리과,한석원,010-9161-2641,신고접수
REP_00096,USER_2818,GRP_0076,통행시설물,보도블록,1,35.987345,129.316021,2025-01-05,도로과,이영후,010-6393-2618,처리진행중
REP_00097,USER_8598,GRP_0131,보호시설물,보호시설물볼라드,1,35.985346,129.34512,2025-01-05,시설관리과,한석원,010-4339-9597,처리완료
REP_00098,USER_5909,GRP_0271,도시시설물,기타도시시설,2,36.059767,129.295744,2025-01-05,도로과,이영후,010-3529-4938,처리진행중
REP_00099,USER_7745,GRP_0174,휴게시설물,등받이있는벤치,3,36.003293,129.29517,2025-01-05,공원녹지과,강하늘,010-4426-2165,처리완료
REP_00100,USER_6826,GRP_0256,도시시설물,기타도시시설,1,36.04479,129.335963,2025-01-05,도로과,이영후,010-6931-8898,처리진행중
REP_00101,USER_6034,GRP_0025,운동시설물,달리기,1,36.047503,129.342013,2025-01-05,시설관리과,정우성,010-3965-7515,처리진행중
REP_00102,USER_2101,GRP_0148,운동시설물,축구골대,1,35.969856,129.368652,2025-01-05,시설관리과,한석원,010-5453-7476,처리진행중
REP_00103,USER_9637,GRP_0180,통행시설물,보차도경계석,3,35.980668,129.318604,2025-01-05,도로과,한원석,010-2783-7754,처리완료
REP_00104,USER_1347,GRP_0066,녹지시설물,가로수보호덮개,2,36.034294,129.324168,2025-01-05,공원녹지과,강하늘,010-4445-5671,신고접수
REP_00105,USER_3956,GRP_0206,통행시설물,보차도경계석,1,36.059676,129.322007,2025-01-05,도로과,박지민,010-4914-4167,신고접수
REP_00106,USER_3442,GRP_0200,운동시설물,미끄럼틀,2,36.004548,129.338658,2025-01-05,시설관리과,한상철,010-2535-5373,처리진행중
REP_00107,USER_9634,GRP_0278,운동시설물,그네,1,35.999656,129.28292,2025-01-05,시설관리과,정우성,010-7285-2208,처리완료
REP_00108,USER_8985,GRP_0128,운동시설물,축구골대,1,35.98773,129.356693,2025-01-05,시설관리과,한상철,010-9427-8169,처리완료
REP_00109,USER_9806,GRP_0053,운동시설물,달리기,2,36.025964,129.297174,2025-01-05,시설관리과,정우성,010-1681-8649,처리진행중
REP_00110,USER_1474,GRP_0196,운동시설물,그네,3,35.971657,129.361027,2025-01-05,시설관리과,한상철,010-8433-9998,처리완료
REP_00111,USER_1028,GRP_0083,운동시설물,축구골대,1,36.003794,129.339479,2025-01-05,시설관리과,한상철,010-1826-6729,처리진행중
REP_00112,USER_6713,GRP_0058,운동시설물,그네,1,36.02215,129.278108,2025-01-05,시설관리과,정우성,010-8388-9046,신고접수
REP_00113,USER_4817,GRP_0059,운동시설물,미끄럼틀,1,35.989846,129.326621,2025-01-05,시설관리과,한상철,010-7718-3411,처리진행중
REP_00114,USER_2012,GRP_0075,보호시설물,보호펜스,2,35.9748,129.304226,2025-01-05,시설관리과,한석원,010-2724-1335,처리완료
REP_00115,USER_9592,GRP_0172,통행시설물,점자블록,3,36.05337,129.32037,2025-01-05,도로과,박지민,010-1707-1468,처리완료
REP_00116,USER_4516,GRP_0149,운동시설물,미끄럼틀,3,36.048043,129.308064,2025-01-06,시설관리과,정우성,010-7811-5319,처리진행중
REP_00117,USER_1686,GRP_0092,보호시설물,보호펜스,1,36.050794,129.288114,2025-01-06,시설관리과,한석원,010-3303-1902,신고접수
REP_00118,USER_5033,GRP_0035,운동시설물,축구골대,2,36.012587,129.29222,2025-01-06,시설관리과,한석원,010-4819-2440,처리진행중
REP_00119,USER_6939,GRP_0227,운동시설물,농구대,3,36.00215,129.321116,2025-01-06,시설관리과,정우성,010-4515-9587,처리진행중
REP_00120,USER_3546,GRP_0186,보호시설물,보호시설물볼라드,1,36.026834,129.284306,2025-01-06,시설관리과,한석원,010-7203-2061,처리완료
REP_00121,USER_5264,GRP_0122,보호시설물,보호펜스,2,35.978147,129.282565,2025-01-06,시설관리과,한상철,010-8545-3763,처리진행중
REP_00122,USER_1127,GRP_0042,통행시설물,점자블록,1,36.005117,129.321922,2025-01-06,도로과,이영후,010-3888-3828,처리진행중
REP_00123,USER_3523,GRP_0068,운동시설물,미끄럼틀,3,36.01009,129.287452,2025-01-06,시설관리과,한상철,010-7798-6769,처리진행중
REP_00124,USER_1760,GRP_0031,운동시설물,농구대,2,36.030333,129.365125,2025-01-06,시설관리과,한석원,010-6788-5583,처리완료
REP_00125,USER_8302,GRP_0210,통행시설물,보차도경계석,2,36.000125,129.302055,2025-01-06,도로과,박지민,010-5030-3632,신고접수
REP_00126,USER_9744,GRP_0242,휴게시설물,등받이없는벤치,3,35.98036,129.31692,2025-01-06,공원녹지과,강하늘,010-9499-4589,처리완료
REP_00127,USER_3227,GRP_0167,보호시설물,보호시설물무단횡단방지시설,1,36.039302,129.302436,2025-01-06,시설관리과,정우성,010-6485-9457,처리진행중
REP_00128,USER_6431,GRP_0074,휴게시설물,등받이없는벤치,1,35.977509,129.270883,2025-01-06,공원녹지과,최두식,010-2437-1577,처리진행중
REP_00129,USER_6431,GRP_0297,운동시설물,미끄럼틀,3,36.042893,129.339236,2025-01-06,시설관리과,정우성,010-9958-9765,신고접수
REP_00130,USER_4847,GRP_0297,운동시설물,미끄럼틀,3,36.042903,129.339295,2025-01-06,시설관리과,정우성,010-9711-3706,신고접수
REP_00131,USER_4837,GRP_0169,휴게시설물,등받이없는벤치,3,35.982039,129.349106,2025-01-06,공원녹지과,유상민,010-4473-1134,처리진행중
REP_00132,USER_3107,GRP_0045,운동시설물,달리기,2,36.010651,129.356898,2025-01-06,시설관리과,한상철,010-6637-4965,신고접수
REP_00133,USER_5682,GRP_0293,녹지시설물,가로수보호덮개,1,36.051474,129.298475,2025-01-06,공원녹지과,유상민,010-4804-6735,처리진행중
REP_00134,USER_2309,GRP_0283,보호시설물,보호시설물무단횡단방지시설,3,35.977296,129.2852,2025-01-06,시설관리과,한석원,010-5928-8253,처리완료
REP_00135,USER_7020,GRP_0251,휴게시설물,등받이없는벤치,3,35.997915,129.342681,2025-01-06,공원녹지과,최두식,010-7629-8362,처리완료
REP_00136,USER_5347,GRP_0115,녹지시설물,가로수보호덮개,2,36.03591,129.319624,2025-01-06,공원녹지과,강하늘,010-3397-2526,신고접수
REP_00137,USER_3508,GRP_0201,통행시설물,보차도경계석,2,36.041803,129.368048,2025-01-06,도로과,한원석,010-9842-9548,신고접수
REP_00138,USER_9718,GRP_0027,보호시설물,보호시설물볼라드,2,36.043948,129.340032,2025-01-07,시설관리과,한상철,010-8021-9912,처리완료
REP_00139,USER_7193,GRP_0295,보호시설물,보호시설물무단횡단방지시설,2,35.965389,129.273004,2025-01-07,시설관리과,정우성,010-6343-4450,신고접수
REP_00140,USER_6626,GRP_0160,도시시설물,기타도시시설,3,36.042994,129.297322,2025-01-07,도로과,박지민,010-6615-6470,신고접수
REP_00141,USER_9304,GRP_0138,운동시설물,그네,3,36.030422,129.342643,2025-01-07,시설관리과,정우성,010-6434-1225,처리진행중
REP_00142,USER_6271,GRP_0268,통행시설물,보차도경계석,3,36.045506,129.325905,2025-01-07,도로과,박지민,010-8957-6195,신고접수
REP_00143,USER_2770,GRP_0107,보호시설물,보호펜스,3,35.988072,129.286507,2025-01-07,시설관리과,한석원,010-2323-2232,신고접수
REP_00144,USER_4185,GRP_0106,통행시설물,맨홀,3,36.047365,129.298248,2025-01-07,도로과,한원석,010-5246-5166,신고접수
REP_00145,USER_8083,GRP_0299,휴게시설물,등받이없는벤치,1,36.040751,129.362877,2025-01-07,공원녹지과,유상민,010-8016-4463,처리진행중
REP_00146,USER_8063,GRP_0287,운동시설물,농구대,1,36.007605,129.315154,2025-01-07,시설관리과,정우성,010-9800-9303,처리진행중
REP_00147,USER_1490,GRP_0032,통행시설물,점자블록,1,35.97902,129.30127,2025-01-07,도로과,박지민,010-7824-4510,처리완료
REP_00148,USER_4878,GRP_0245,휴게시설물,등받이있는벤치,2,35.971505,129.356766,2025-01-07,공원녹지과,강하늘,010-6873-4516,처리완료
REP_00149,USER_4589,GRP_0243,보호시설물,보호펜스,1,35.960044,129.335852,2025-01-07,시설관리과,정우성,010-5676-8546,신고접수
REP_00150,USER_7910,GRP_0296,보호시설물,보호펜스,1,36.012049,129.303424,2025-01-07,시설관리과,정우성,010-7975-5001,신고접수
REP_00151,USER_7516,GRP_0299,휴게시설물,등받이없는벤치,1,36.040769,129.362873,2025-01-07,공원녹지과,유상민,010-4962-4857,처리완료
REP_00152,USER_8479,GRP_0067,운동시설물,축구골대,1,36.031727,129.299706,2025-01-07,시설관리과,한상철,010-8937-9106,처리진행중
REP_00153,USER_3213,GRP_0184,보호시설물,보호시설물무단횡단방지시설,3,36.004358,129.276376,2025-01-07,시설관리과,한석원,010-4348-3149,처리진행중
REP_00154,USER_2634,GRP_0267,보호시설물,보호펜스,3,36.030496,129.335902,2025-01-07,시설관리과,한상철,010-4976-8178,처리완료
REP_00155,USER_2248,GRP_0019,통행시설물,맨홀,1,36.02617,129.320722,2025-01-07,도로과,한원석,010-8329-9719,신고접수
REP_00156,USER_1296,GRP_0099,운동시설물,농구대,2,35.980308,129.321787,2025-01-07,시설관리과,정우성,010-6493-5644,처리진행중
REP_00157,USER_2284,GRP_0033,통행시설물,보도블록,2,35.968784,129.304395,2025-01-07,도로과,이영후,010-5134-9870,신고접수
REP_00158,USER_5606,GRP_0124,운동시설물,그네,3,36.00692,129.327377,2025-01-07,시설관리과,정우성,010-1957-6223,처리진행중
REP_00159,USER_9585,GRP_0061,운동시설물,달리기,1,35.973394,129.362652,2025-01-07,시설관리과,한석원,010-1537-9802,처리진행중
REP_00160,USER_1645,GRP_0135,통행시설물,점자블록,2,35.999088,129.347621,2025-01-07,도로과,박지민,010-9555-3523,신고접수
REP_00161,USER_5704,GRP_0148,운동시설물,축구골대,1,35.969799,129.368641,2025-01-07,시설관리과,한석원,010-3029-8372,처리진행중
REP_00162,USER_5780,GRP_0003,운동시설물,미끄럼틀,2,36.044442,129.336936,2025-01-07,시설관리과,정우성,010-6675-3667,신고접수
REP_00163,USER_7655,GRP_0085,도시시설물,기타도시시설,3,36.055389,129.303369,2025-01-07,도로과,이영후,010-3012-8611,신고접수
REP_00164,USER_9153,GRP_0259,통행시설물,보차도경계석,3,35.982727,129.369745,2025-01-07,도로과,한원석,010-3507-4224,신고접수
REP_00165,USER_9332,GRP_0232,통행시설물,점자블록,1,36.041162,129.322943,2025-01-07,도로과,이영후,010-3908-8097,처리진행중
REP_00166,USER_7069,GRP_0128,운동시설물,축구골대,1,35.98773,129.356695,2025-01-07,시설관리과,한석원,010-1507-6329,신고접수
REP_00167,USER_4453,GRP_0030,휴게시설물,등받이있는벤치,3,36.016756,129.328285,2025-01-08,공원녹지과,강하늘,010-6745-2048,처리완료
REP_00168,USER_1385,GRP_0050,운동시설물,그네,3,35.996723,129.330755,2025-01-08,시설관리과,한상철,010-2200-4693,신고접수
REP_00169,USER_2123,GRP_0222,녹지시설물,가로수보호덮개,3,35.990037,129.369181,2025-01-08,공원녹지과,강하늘,010-8422-5157,처리완료
REP_00170,USER_2017,GRP_0201,통행시설물,보차도경계석,2,36.041778,129.367999,2025-01-08,도로과,이영후,010-1097-6698,처리진행중
REP_00171,USER_4124,GRP_0029,보호시설물,보호펜스,3,36.026918,129.288343,2025-01-08,시설관리과,정우성,010-1056-3646,처리진행중
REP_00172,USER_3808,GRP_0159,통행시설물,맨홀,2,36.021811,129.342158,2025-01-08,도로과,한원석,010-5235-9594,처리진행중
REP_00173,USER_9984,GRP_0048,운동시설물,그네,1,35.991561,129.326675,2025-01-08,시설관리과,한석원,010-3448-7172,처리진행중
REP_00174,USER_4183,GRP_0171,보호시설물,보호펜스,1,36.039493,129.274872,2025-01-08,시설관리과,한석원,010-8963-9926,처리진행중
REP_00175,USER_3024,GRP_0099,운동시설물,농구대,2,35.980347,129.321748,2025-01-08,시설관리과,정우성,010-8863-5537,처리완료
REP_00176,USER_8479,GRP_0124,운동시설물,그네,3,36.006919,129.327377,2025-01-08,시설관리과,한석원,010-8037-8129,처리진행중
REP_00177,USER_7669,GRP_0258,운동시설물,그네,1,36.003297,129.358623,2025-01-08,시설관리과,한상철,010-3831-8611,처리완료
REP_00178,USER_3603,GRP_0197,운동시설물,달리기,1,36.037227,129.353778,2025-01-08,시설관리과,정우성,010-4159-8951,처리진행중
REP_00179,USER_5327,GRP_0130,보호시설물,보호시설물무단횡단방지시설,1,35.982366,129.328988,2025-01-08,시설관리과,한석원,010-3914-8894,신고접수
REP_00180,USER_5335,GRP_0082,보호시설물,보호시설물무단횡단방지시설,1,35.981333,129.320034,2025-01-08,시설관리과,한상철,010-7640-2077,처리완료
REP_00181,USER_2715,GRP_0168,통행시설물,트랜치,1,35.973299,129.329295,2025-01-08,도로과,박지민,010-7469-8064,처리완료
REP_00182,USER_8237,GRP_0027,보호시설물,보호시설물볼라드,2,36.043918,129.340008,2025-01-08,시설관리과,한석원,010-2050-1469,처리완료
REP_00183,USER_2697,GRP_0007,통행시설물,트랜치,1,36.042071,129.331775,2025-01-08,도로과,이영후,010-2730-1695,처리진행중
REP_00184,USER_5724,GRP_0265,통행시설물,보도블록,1,36.037984,129.283621,2025-01-08,도로과,한원석,010-7010-5842,처리진행중
REP_00185,USER_7802,GRP_0123,통행시설물,트랜치,1,36.022863,129.342966,2025-01-08,도로과,박지민,010-5943-6029,처리완료
REP_00186,USER_4144,GRP_0072,보호시설물,보호시설물무단횡단방지시설,2,36.04731,129.351574,2025-01-08,시설관리과,정우성,010-7107-6979,처리완료
REP_00187,USER_3054,GRP_0139,휴게시설물,등받이없는벤치,2,35.982698,129.329198,2025-01-08,공원녹지과,강하늘,010-8312-2269,처리진행중
REP_00188,USER_2805,GRP_0196,운동시설물,그네,3,35.971652,129.361029,2025-01-08,시설관리과,정우성,010-5439-8658,신고접수
